transition_date,year,month,person_id,age_group,age,gender,race,facility,full_name,time_period,state_id,state_code
2017-02-19,2017,2,0005314549,30-34,31,FEMALE,WHITE,FACILITY_5,"Rodriguez, Mia",months_25_60,63497,US_OZ
2017-02-15,2017,2,0007760083,30-34,33,FEMALE,WHITE,FACILITY_5,"Jones, William",months_25_60,19935,US_OZ
2017-02-18,2017,2,0003113344,60+,75,MALE,BLACK,FACILITY_1,"Davis, Isabella",months_25_60,95805,US_OZ
2017-02-04,2017,2,0000121067,60+,74,MALE,BLACK,FACILITY_1,"Anderson, Charlotte",months_25_60,88818,US_OZ
2017-02-12,2017,2,0000403273,60+,72,MALE,HISPANIC,FACILITY_1,"Gonzales, Elijah",months_25_60,15318,US_OZ
2017-02-28,2017,2,0005956498,60+,62,MALE,HISPANIC,FACILITY_1,"Smith, Ethan",months_25_60,90117,US_OZ
2017-02-08,2017,2,0002258647,60+,72,MALE,WHITE,FACILITY_1,"Rodriguez, Isabella",months_25_60,64695,US_OZ
2017-02-27,2017,2,0004435703,60+,70,MALE,WHITE,FACILITY_1,"Gonzales, Ethan",months_25_60,48347,US_OZ
2017-02-24,2017,2,0006184082,60+,93,FEMALE,BLACK,FACILITY_1,"Gonzales, Amelia",months_25_60,82706,US_OZ
2017-02-22,2017,2,0000577693,60+,95,FEMALE,HISPANIC,FACILITY_1,"Rodriguez, Evelyn",months_25_60,61113,US_OZ
2017-02-25,2017,2,0002734726,60+,71,FEMALE,HISPANIC,FACILITY_1,"Rodriguez, Ethan",months_25_60,71100,US_OZ
2017-02-15,2017,2,0009556485,60+,98,FEMALE,WHITE,FACILITY_1,"Anderson, Sophia",months_25_60,25342,US_OZ
2017-02-02,2017,2,0008569304,60+,87,MALE,BLACK,FACILITY_2,"Smith, Noah",months_25_60,10822,US_OZ
2017-02-16,2017,2,0007797396,60+,91,MALE,HISPANIC,FACILITY_2,"Anderson, Noah",months_25_60,77876,US_OZ
2017-02-17,2017,2,0002338350,60+,89,MALE,WHITE,FACILITY_2,"Williams, Noah",months_25_60,88558,US_OZ
2017-02-13,2017,2,0007619707,60+,72,FEMALE,BLACK,FACILITY_2,"Jones, James",months_25_60,24828,US_OZ
2017-02-10,2017,2,0009904495,60+,63,FEMALE,BLACK,FACILITY_2,"Gonzales, Evelyn",months_25_60,74405,US_OZ
2017-02-18,2017,2,0002891064,60+,97,FEMALE,HISPANIC,FACILITY_2,"Johnson, William",months_25_60,80236,US_OZ
2017-02-02,2017,2,0009091122,60+,99,MALE,BLACK,FACILITY_3,"Rodriguez, Harper",months_25_60,69339,US_OZ
2017-02-02,2017,2,0008128553,60+,69,MALE,WHITE,FACILITY_3,"Williams, Benjamin",months_25_60,04156,US_OZ
2017-02-25,2017,2,0000045376,60+,69,MALE,WHITE,FACILITY_3,"Garcia, Ethan",months_25_60,97904,US_OZ
2017-02-23,2017,2,0001126790,60+,70,FEMALE,BLACK,FACILITY_3,"Rodriguez, Isabella",months_25_60,69288,US_OZ
2017-02-16,2017,2,0001095861,60+,92,MALE,BLACK,FACILITY_4,"Brown, Ava",months_25_60,93891,US_OZ
2017-02-05,2017,2,0003700504,60+,74,MALE,HISPANIC,FACILITY_4,"Davis, Sophia",months_25_60,86693,US_OZ
2017-02-26,2017,2,0007328196,60+,62,FEMALE,HISPANIC,FACILITY_4,"Brown, Liam",months_25_60,17783,US_OZ
2017-02-16,2017,2,0002045844,60+,78,FEMALE,HISPANIC,FACILITY_4,"Smith, Oliver",months_25_60,27305,US_OZ
2017-02-25,2017,2,0004620350,60+,74,FEMALE,WHITE,FACILITY_4,"Williams, Ava",months_25_60,19867,US_OZ
2017-02-02,2017,2,0003150206,60+,66,MALE,HISPANIC,FACILITY_5,"Gonzales, Amelia",months_25_60,97863,US_OZ
2017-02-08,2017,2,0009466847,60+,79,MALE,HISPANIC,FACILITY_5,"Smith, Isabella",months_25_60,52428,US_OZ
2017-02-28,2017,2,0006530256,60+,78,MALE,WHITE,FACILITY_5,"Garcia, Sophia",months_25_60,33444,US_OZ
2017-02-16,2017,2,0009769547,60+,88,FEMALE,BLACK,FACILITY_5,"Jones, Ethan",months_25_60,01853,US_OZ
2017-02-22,2017,2,0004183214,60+,68,FEMALE,BLACK,FACILITY_5,"Johnson, Amelia",months_25_60,80688,US_OZ
2017-03-07,2017,3,0004213806,<25,21,MALE,HISPANIC,FACILITY_1,"Anderson, Noah",months_25_60,13737,US_OZ
2017-03-23,2017,3,0001965552,<25,22,MALE,WHITE,FACILITY_1,"Gonzales, Ethan",months_25_60,00292,US_OZ
2017-03-16,2017,3,0006492973,<25,24,MALE,WHITE,FACILITY_1,"Johnson, Oliver",months_25_60,36199,US_OZ
2017-03-11,2017,3,0005537391,<25,20,FEMALE,BLACK,FACILITY_1,"Williams, Isabella",months_25_60,68825,US_OZ
2017-03-10,2017,3,0001448622,<25,23,FEMALE,HISPANIC,FACILITY_1,"Davis, Emma",months_25_60,13039,US_OZ
2017-03-11,2017,3,0008049024,<25,23,FEMALE,WHITE,FACILITY_1,"Smith, Benjamin",months_25_60,53020,US_OZ
2017-03-21,2017,3,0001607674,<25,20,FEMALE,WHITE,FACILITY_1,"Williams, Ethan",months_25_60,00785,US_OZ
2017-03-13,2017,3,0000970845,<25,24,MALE,HISPANIC,FACILITY_2,"Williams, Mia",months_25_60,74353,US_OZ
2017-03-15,2017,3,0005607246,<25,24,MALE,WHITE,FACILITY_2,"Smith, Olivia",months_25_60,86153,US_OZ
2017-03-18,2017,3,0001399884,<25,18,MALE,WHITE,FACILITY_2,"Smith, Mia",months_25_60,89632,US_OZ
2017-03-14,2017,3,0009369829,<25,20,FEMALE,BLACK,FACILITY_2,"Garcia, Benjamin",months_25_60,33635,US_OZ
2017-03-02,2017,3,0003596831,<25,21,FEMALE,BLACK,FACILITY_2,"Brown, Liam",months_25_60,71972,US_OZ
2017-03-06,2017,3,0002163920,<25,22,FEMALE,WHITE,FACILITY_2,"Davis, Mia",months_25_60,28025,US_OZ
2017-03-11,2017,3,0004128548,<25,22,FEMALE,WHITE,FACILITY_2,"Brown, Sophia",months_25_60,08132,US_OZ
2017-03-12,2017,3,0004871498,<25,22,MALE,HISPANIC,FACILITY_3,"Gonzales, James",months_25_60,92285,US_OZ
2017-03-28,2017,3,0008975013,<25,19,MALE,WHITE,FACILITY_3,"Davis, William",months_25_60,77929,US_OZ
2017-03-27,2017,3,0000463742,<25,22,FEMALE,HISPANIC,FACILITY_3,"Johnson, James",months_25_60,61201,US_OZ
2017-03-09,2017,3,0001876457,<25,19,FEMALE,HISPANIC,FACILITY_3,"Anderson, Elijah",months_25_60,89926,US_OZ
2017-03-17,2017,3,0005106031,<25,23,FEMALE,WHITE,FACILITY_3,"Garcia, Sophia",months_25_60,24907,US_OZ
2017-03-18,2017,3,0003373151,<25,24,MALE,BLACK,FACILITY_4,"Garcia, Liam",months_25_60,58594,US_OZ
2017-03-02,2017,3,0001415419,<25,23,MALE,BLACK,FACILITY_4,"Rodriguez, Ava",months_25_60,06193,US_OZ
2017-03-01,2017,3,0001206157,<25,23,MALE,HISPANIC,FACILITY_4,"Brown, William",months_25_60,07882,US_OZ
2017-03-17,2017,3,0004953662,<25,24,MALE,HISPANIC,FACILITY_4,"Brown, Mia",months_25_60,45301,US_OZ
2017-03-26,2017,3,0007994171,<25,19,MALE,WHITE,FACILITY_4,"Jones, Benjamin",months_25_60,28097,US_OZ
2017-03-20,2017,3,0000453371,<25,18,FEMALE,BLACK,FACILITY_4,"Gonzales, Mason",months_25_60,63971,US_OZ
2017-03-27,2017,3,0002569938,<25,19,FEMALE,HISPANIC,FACILITY_4,"Anderson, Harper",months_25_60,46853,US_OZ
2017-03-14,2017,3,0001648402,<25,21,FEMALE,HISPANIC,FACILITY_4,"Williams, Elijah",months_25_60,56607,US_OZ
2017-03-11,2017,3,0009348130,<25,20,MALE,BLACK,FACILITY_5,"Johnson, Liam",months_25_60,62092,US_OZ
2017-03-27,2017,3,0005230298,<25,20,MALE,HISPANIC,FACILITY_5,"Rodriguez, Evelyn",months_25_60,37355,US_OZ
2017-03-23,2017,3,0002181141,<25,18,MALE,HISPANIC,FACILITY_5,"Davis, Mia",months_25_60,59281,US_OZ
2017-03-26,2017,3,0009671446,<25,18,MALE,WHITE,FACILITY_5,"Gonzales, Emma",months_25_60,13206,US_OZ
2017-03-24,2017,3,0003439510,<25,20,MALE,WHITE,FACILITY_5,"Rodriguez, Emma",months_25_60,10670,US_OZ
2017-03-24,2017,3,0004571396,<25,19,FEMALE,WHITE,FACILITY_5,"Gonzales, Mason",months_25_60,09143,US_OZ
2017-03-25,2017,3,0005131271,25-29,27,MALE,HISPANIC,FACILITY_1,"Johnson, Ava",months_25_60,53933,US_OZ
2017-03-19,2017,3,0001009397,25-29,27,MALE,HISPANIC,FACILITY_1,"Anderson, Sophia",months_25_60,54434,US_OZ
2017-03-11,2017,3,0003583967,25-29,26,MALE,WHITE,FACILITY_1,"Davis, Elijah",months_25_60,23186,US_OZ
2017-03-26,2017,3,0001180632,25-29,27,MALE,WHITE,FACILITY_1,"Smith, Sophia",months_25_60,42383,US_OZ
2017-03-17,2017,3,0000767957,25-29,28,FEMALE,HISPANIC,FACILITY_1,"Garcia, Amelia",months_25_60,33564,US_OZ
2017-03-11,2017,3,0001358717,25-29,26,FEMALE,HISPANIC,FACILITY_1,"Gonzales, Liam",months_25_60,77370,US_OZ
2017-03-07,2017,3,0000815824,25-29,29,MALE,BLACK,FACILITY_2,"Jones, Oliver",months_25_60,15557,US_OZ
2017-03-23,2017,3,0008170699,25-29,26,MALE,WHITE,FACILITY_2,"Jones, Isabella",months_25_60,79135,US_OZ
2017-03-13,2017,3,0001532618,25-29,25,FEMALE,BLACK,FACILITY_2,"Anderson, Amelia",months_25_60,49441,US_OZ
2017-03-05,2017,3,0000860655,25-29,27,FEMALE,BLACK,FACILITY_2,"Garcia, Charlotte",months_25_60,25364,US_OZ
2017-03-12,2017,3,0007208128,25-29,28,FEMALE,HISPANIC,FACILITY_2,"Jones, Liam",months_25_60,37486,US_OZ
2017-03-01,2017,3,0006545428,25-29,27,FEMALE,HISPANIC,FACILITY_2,"Garcia, Elijah",months_25_60,31136,US_OZ
2017-03-10,2017,3,0001191828,25-29,29,MALE,BLACK,FACILITY_3,"Jones, Charlotte",months_25_60,31327,US_OZ
2017-03-09,2017,3,0009924687,25-29,26,FEMALE,BLACK,FACILITY_3,"Anderson, Evelyn",months_25_60,98400,US_OZ
2017-03-11,2017,3,0009662816,25-29,26,FEMALE,HISPANIC,FACILITY_3,"Brown, William",months_25_60,00579,US_OZ
2017-03-23,2017,3,0006872011,25-29,29,FEMALE,HISPANIC,FACILITY_3,"Anderson, Lucas",months_25_60,32823,US_OZ
2017-03-15,2017,3,0006331567,25-29,29,FEMALE,WHITE,FACILITY_3,"Brown, Ethan",months_25_60,26711,US_OZ
2017-03-08,2017,3,0004073868,25-29,28,MALE,BLACK,FACILITY_4,"Smith, James",months_25_60,40102,US_OZ
2017-03-05,2017,3,0008602992,25-29,26,MALE,BLACK,FACILITY_4,"Gonzales, Emma",months_25_60,07134,US_OZ
2017-03-27,2017,3,0005650845,25-29,29,MALE,HISPANIC,FACILITY_4,"Williams, Charlotte",months_25_60,40518,US_OZ
2017-03-21,2017,3,0004996996,25-29,29,MALE,WHITE,FACILITY_4,"Garcia, James",months_25_60,76826,US_OZ
2017-03-07,2017,3,0004181971,25-29,27,FEMALE,BLACK,FACILITY_4,"Smith, Emma",months_25_60,56614,US_OZ
2017-03-16,2017,3,0000704801,25-29,28,FEMALE,BLACK,FACILITY_4,"Williams, Olivia",months_25_60,95729,US_OZ
2017-03-24,2017,3,0008284236,25-29,25,FEMALE,HISPANIC,FACILITY_4,"Davis, Noah",months_25_60,84013,US_OZ
2017-03-02,2017,3,0009093111,25-29,29,FEMALE,WHITE,FACILITY_4,"Davis, Emma",months_25_60,46566,US_OZ
2017-03-13,2017,3,0007887114,25-29,26,MALE,BLACK,FACILITY_5,"Smith, Amelia",months_25_60,78416,US_OZ
2017-03-10,2017,3,0004291378,25-29,27,MALE,BLACK,FACILITY_5,"Jones, Benjamin",months_25_60,24332,US_OZ
2017-03-23,2017,3,0008160379,25-29,29,MALE,HISPANIC,FACILITY_5,"Davis, James",months_25_60,72989,US_OZ
2017-03-14,2017,3,0008750653,25-29,27,MALE,HISPANIC,FACILITY_5,"Rodriguez, Harper",months_25_60,95277,US_OZ
2017-03-13,2017,3,0004991594,25-29,25,FEMALE,BLACK,FACILITY_5,"Davis, Ava",months_25_60,49766,US_OZ
2017-03-17,2017,3,0003745306,25-29,29,FEMALE,HISPANIC,FACILITY_5,"Davis, William",months_25_60,84834,US_OZ
2017-03-11,2017,3,0001641451,30-34,34,MALE,HISPANIC,FACILITY_1,"Smith, Amelia",months_25_60,17849,US_OZ
2017-03-13,2017,3,0004039498,30-34,31,MALE,HISPANIC,FACILITY_1,"Smith, Mia",months_25_60,56678,US_OZ
2017-03-10,2017,3,0006767681,30-34,32,MALE,WHITE,FACILITY_1,"Jones, James",months_25_60,44160,US_OZ
2017-03-11,2017,3,0007953489,30-34,30,FEMALE,HISPANIC,FACILITY_1,"Garcia, Amelia",months_25_60,85113,US_OZ
2017-03-02,2017,3,0005053793,30-34,31,FEMALE,HISPANIC,FACILITY_1,"Gonzales, Liam",months_25_60,29652,US_OZ
2017-03-26,2017,3,0001014122,30-34,31,FEMALE,WHITE,FACILITY_1,"Garcia, Charlotte",months_25_60,91615,US_OZ
2017-03-28,2017,3,0001957850,30-34,31,MALE,HISPANIC,FACILITY_2,"Smith, Benjamin",months_25_60,70569,US_OZ
2017-03-26,2017,3,0003886251,30-34,33,MALE,BLACK,FACILITY_3,"Gonzales, William",months_25_60,86521,US_OZ
2017-03-27,2017,3,0009806143,30-34,31,MALE,HISPANIC,FACILITY_3,"Brown, Mason",months_25_60,08327,US_OZ
2017-03-21,2017,3,0001129857,30-34,34,MALE,WHITE,FACILITY_3,"Brown, Ava",months_25_60,55213,US_OZ
2017-03-05,2017,3,0004557381,30-34,33,MALE,WHITE,FACILITY_3,"Gonzales, Mia",months_25_60,17318,US_OZ
2017-03-19,2017,3,0008023747,30-34,34,FEMALE,BLACK,FACILITY_3,"Davis, Sophia",months_25_60,46671,US_OZ
2017-03-12,2017,3,0006203175,30-34,30,FEMALE,BLACK,FACILITY_3,"Williams, Isabella",months_25_60,51469,US_OZ
2017-03-04,2017,3,0008596534,30-34,33,FEMALE,HISPANIC,FACILITY_3,"Garcia, Mason",months_25_60,65287,US_OZ
2017-03-06,2017,3,0005036385,30-34,32,FEMALE,HISPANIC,FACILITY_3,"Williams, Ethan",months_25_60,09823,US_OZ
2017-03-20,2017,3,0003155806,30-34,33,MALE,BLACK,FACILITY_4,"Smith, Mason",months_25_60,49863,US_OZ
2017-03-01,2017,3,0007680515,30-34,34,MALE,HISPANIC,FACILITY_4,"Gonzales, Mason",months_25_60,80097,US_OZ
2017-03-01,2017,3,0004149463,30-34,31,MALE,HISPANIC,FACILITY_4,"Jones, Ethan",months_25_60,77027,US_OZ
2017-03-23,2017,3,0006685763,30-34,30,FEMALE,BLACK,FACILITY_4,"Jones, Harper",months_25_60,38228,US_OZ
2017-03-20,2017,3,0000827924,30-34,30,FEMALE,BLACK,FACILITY_4,"Davis, Oliver",months_25_60,24352,US_OZ
2017-03-24,2017,3,0004227462,30-34,33,FEMALE,HISPANIC,FACILITY_4,"Smith, Ethan",months_25_60,94782,US_OZ
2017-03-19,2017,3,0003863052,30-34,31,FEMALE,WHITE,FACILITY_4,"Johnson, Emma",months_25_60,46235,US_OZ
2017-03-27,2017,3,0005900369,30-34,30,MALE,BLACK,FACILITY_5,"Johnson, Benjamin",months_25_60,27575,US_OZ
2017-03-07,2017,3,0007322660,30-34,31,MALE,BLACK,FACILITY_5,"Jones, Elijah",months_25_60,75026,US_OZ
2017-03-24,2017,3,0009973589,30-34,31,FEMALE,HISPANIC,FACILITY_5,"Williams, Evelyn",months_25_60,45170,US_OZ
2017-03-06,2017,3,0005460163,30-34,30,FEMALE,HISPANIC,FACILITY_5,"Smith, Ethan",months_25_60,66034,US_OZ
2017-03-21,2017,3,0000970395,60+,75,MALE,WHITE,FACILITY_1,"Smith, Amelia",months_25_60,54429,US_OZ
2017-03-15,2017,3,0005554387,60+,88,MALE,WHITE,FACILITY_1,"Anderson, Isabella",months_25_60,13178,US_OZ
2017-03-11,2017,3,0009353638,60+,76,FEMALE,HISPANIC,FACILITY_1,"Davis, Oliver",months_25_60,34204,US_OZ
2017-03-13,2017,3,0002627273,60+,63,MALE,BLACK,FACILITY_2,"Johnson, William",months_25_60,11063,US_OZ
2017-03-24,2017,3,0001507707,60+,91,MALE,HISPANIC,FACILITY_2,"Jones, Evelyn",months_25_60,36817,US_OZ
2017-03-28,2017,3,0006276751,60+,93,MALE,HISPANIC,FACILITY_2,"Davis, Liam",months_25_60,99876,US_OZ
2017-03-11,2017,3,0003178313,60+,77,MALE,WHITE,FACILITY_2,"Garcia, Liam",months_25_60,33343,US_OZ
2017-03-03,2017,3,0000832929,60+,60,MALE,WHITE,FACILITY_2,"Brown, Noah",months_25_60,96411,US_OZ
2017-03-09,2017,3,0009449444,60+,73,FEMALE,HISPANIC,FACILITY_2,"Davis, Isabella",months_25_60,37203,US_OZ
2017-03-16,2017,3,0002736759,60+,72,FEMALE,WHITE,FACILITY_2,"Davis, Oliver",months_25_60,26721,US_OZ
2017-03-27,2017,3,0003749483,60+,83,MALE,BLACK,FACILITY_3,"Rodriguez, Ethan",months_25_60,33669,US_OZ
2017-03-04,2017,3,0008031843,60+,91,MALE,BLACK,FACILITY_3,"Jones, Sophia",months_25_60,42063,US_OZ
2017-03-04,2017,3,0004654741,60+,86,MALE,HISPANIC,FACILITY_3,"Johnson, Oliver",months_25_60,38385,US_OZ
2017-03-22,2017,3,0003623493,60+,69,MALE,HISPANIC,FACILITY_3,"Smith, Olivia",months_25_60,39568,US_OZ
2017-03-09,2017,3,0008868675,60+,78,MALE,WHITE,FACILITY_3,"Williams, Ava",months_25_60,83785,US_OZ
2017-03-10,2017,3,0006388783,60+,62,FEMALE,HISPANIC,FACILITY_3,"Davis, Evelyn",months_25_60,16470,US_OZ
2017-03-01,2017,3,0002898418,60+,74,FEMALE,HISPANIC,FACILITY_3,"Johnson, Isabella",months_25_60,07089,US_OZ
2017-03-20,2017,3,0000528193,60+,68,MALE,WHITE,FACILITY_4,"Gonzales, Emma",months_25_60,70012,US_OZ
2017-03-22,2017,3,0007418568,60+,80,FEMALE,BLACK,FACILITY_4,"Johnson, Liam",months_25_60,70346,US_OZ
2017-03-02,2017,3,0007449204,60+,61,MALE,BLACK,FACILITY_5,"Smith, Mia",months_25_60,71689,US_OZ
2017-03-04,2017,3,0001856109,60+,70,MALE,BLACK,FACILITY_5,"Gonzales, Liam",months_25_60,41652,US_OZ
2017-03-19,2017,3,0008044007,60+,67,MALE,HISPANIC,FACILITY_5,"Rodriguez, Amelia",months_25_60,40027,US_OZ
2017-03-13,2017,3,0007349346,60+,65,MALE,WHITE,FACILITY_5,"Johnson, Mia",months_25_60,61569,US_OZ
2017-03-01,2017,3,0008903310,60+,91,MALE,WHITE,FACILITY_5,"Brown, Mia",months_25_60,70696,US_OZ
2017-03-04,2017,3,0001289153,60+,77,FEMALE,BLACK,FACILITY_5,"Davis, Olivia",months_25_60,12314,US_OZ
2017-03-06,2017,3,0001693664,60+,75,FEMALE,HISPANIC,FACILITY_5,"Rodriguez, Benjamin",months_25_60,60364,US_OZ
2017-04-19,2017,4,0005608283,<25,22,MALE,BLACK,FACILITY_1,"Smith, Emma",months_25_60,93815,US_OZ
2017-04-22,2017,4,0004814346,<25,20,MALE,HISPANIC,FACILITY_1,"Williams, Ava",months_25_60,72346,US_OZ
2017-04-19,2017,4,0001100946,<25,23,MALE,WHITE,FACILITY_1,"Williams, Harper",months_25_60,68184,US_OZ
2017-04-25,2017,4,0006137329,<25,18,MALE,WHITE,FACILITY_1,"Rodriguez, Isabella",months_25_60,01443,US_OZ
2017-04-16,2017,4,0002972255,<25,24,FEMALE,BLACK,FACILITY_1,"Johnson, James",months_25_60,61929,US_OZ
2017-04-17,2017,4,0002281027,<25,22,FEMALE,BLACK,FACILITY_1,"Smith, Benjamin",months_25_60,43331,US_OZ
2017-04-17,2017,4,0000218145,<25,20,FEMALE,HISPANIC,FACILITY_1,"Johnson, Oliver",months_25_60,81993,US_OZ
2017-04-07,2017,4,0003596109,<25,19,FEMALE,WHITE,FACILITY_1,"Williams, Harper",months_25_60,13768,US_OZ
2017-04-24,2017,4,0003553068,<25,19,FEMALE,WHITE,FACILITY_1,"Brown, Emma",months_25_60,13779,US_OZ
2017-04-06,2017,4,0000073849,<25,18,MALE,WHITE,FACILITY_2,"Johnson, Mia",months_25_60,72036,US_OZ
2017-04-21,2017,4,0002999519,<25,19,MALE,WHITE,FACILITY_2,"Johnson, Charlotte",months_25_60,61105,US_OZ
2017-04-26,2017,4,0001568526,<25,21,FEMALE,HISPANIC,FACILITY_2,"Rodriguez, Charlotte",months_25_60,32460,US_OZ
2017-04-27,2017,4,0008025065,<25,19,MALE,BLACK,FACILITY_3,"Rodriguez, Sophia",months_25_60,53041,US_OZ
2017-04-07,2017,4,0001491042,<25,18,MALE,BLACK,FACILITY_3,"Jones, Benjamin",months_25_60,15938,US_OZ
2017-04-15,2017,4,0005612610,<25,23,MALE,HISPANIC,FACILITY_3,"Garcia, Sophia",months_25_60,95942,US_OZ
2017-04-11,2017,4,0004902385,<25,20,MALE,WHITE,FACILITY_3,"Johnson, Liam",months_25_60,33386,US_OZ
2017-04-02,2017,4,0000948273,<25,18,MALE,WHITE,FACILITY_3,"Williams, Harper",months_25_60,64811,US_OZ
2017-04-16,2017,4,0004244143,<25,22,FEMALE,HISPANIC,FACILITY_3,"Gonzales, Ava",months_25_60,99283,US_OZ
2017-04-10,2017,4,0006998846,<25,19,MALE,BLACK,FACILITY_4,"Johnson, Sophia",months_25_60,35712,US_OZ
2017-04-14,2017,4,0001394812,<25,19,MALE,BLACK,FACILITY_4,"Davis, William",months_25_60,85917,US_OZ
2017-04-28,2017,4,0009199075,<25,20,FEMALE,BLACK,FACILITY_4,"Davis, Mason",months_25_60,33687,US_OZ
2017-04-23,2017,4,0001424331,<25,18,FEMALE,BLACK,FACILITY_4,"Garcia, Charlotte",months_25_60,72424,US_OZ
2017-04-07,2017,4,0004439170,<25,24,FEMALE,HISPANIC,FACILITY_4,"Smith, Charlotte",months_25_60,09090,US_OZ
2017-04-02,2017,4,0006778826,<25,23,FEMALE,HISPANIC,FACILITY_4,"Brown, James",months_25_60,41792,US_OZ
2017-04-08,2017,4,0005594956,<25,18,FEMALE,WHITE,FACILITY_4,"Jones, Amelia",months_25_60,54397,US_OZ
2017-04-16,2017,4,0004182391,<25,23,FEMALE,WHITE,FACILITY_4,"Gonzales, Ethan",months_25_60,10252,US_OZ
2017-04-11,2017,4,0002364344,<25,20,MALE,BLACK,FACILITY_5,"Gonzales, James",months_25_60,30880,US_OZ
2017-04-08,2017,4,0002884652,<25,20,MALE,BLACK,FACILITY_5,"Smith, Ava",months_25_60,51240,US_OZ
2017-04-05,2017,4,0002958135,<25,21,FEMALE,BLACK,FACILITY_5,"Garcia, Oliver",months_25_60,02209,US_OZ
2017-04-16,2017,4,0005744885,<25,24,FEMALE,BLACK,FACILITY_5,"Gonzales, Isabella",months_25_60,68951,US_OZ
2017-04-15,2017,4,0007483708,<25,22,FEMALE,HISPANIC,FACILITY_5,"Rodriguez, Ethan",months_25_60,10156,US_OZ
2017-04-10,2017,4,0006771740,<25,24,FEMALE,WHITE,FACILITY_5,"Johnson, Mia",months_25_60,66226,US_OZ
2017-04-24,2017,4,0001501070,25-29,29,MALE,BLACK,FACILITY_1,"Brown, Isabella",months_25_60,93824,US_OZ
2017-04-21,2017,4,0008063807,25-29,25,MALE,HISPANIC,FACILITY_1,"Davis, Noah",months_25_60,46331,US_OZ
2017-04-09,2017,4,0007532923,25-29,29,MALE,HISPANIC,FACILITY_1,"Anderson, Oliver",months_25_60,87676,US_OZ
2017-04-10,2017,4,0006393573,25-29,29,FEMALE,BLACK,FACILITY_1,"Davis, James",months_25_60,58491,US_OZ
2017-04-12,2017,4,0003425424,25-29,26,FEMALE,HISPANIC,FACILITY_1,"Williams, William",months_25_60,30848,US_OZ
2017-04-18,2017,4,0007074217,25-29,28,FEMALE,HISPANIC,FACILITY_1,"Johnson, Sophia",months_25_60,46920,US_OZ
2017-04-05,2017,4,0009209227,25-29,28,MALE,BLACK,FACILITY_2,"Rodriguez, Mason",months_25_60,05032,US_OZ
2017-04-24,2017,4,0007565659,25-29,29,MALE,BLACK,FACILITY_2,"Garcia, James",months_25_60,77024,US_OZ
2017-04-04,2017,4,0007398982,25-29,25,MALE,HISPANIC,FACILITY_2,"Rodriguez, William",months_25_60,60159,US_OZ
2017-04-01,2017,4,0007301652,25-29,27,MALE,WHITE,FACILITY_2,"Garcia, Benjamin",months_25_60,90768,US_OZ
2017-04-21,2017,4,0000873819,25-29,27,MALE,WHITE,FACILITY_2,"Rodriguez, Mason",months_25_60,63994,US_OZ
2017-04-13,2017,4,0009537287,25-29,26,FEMALE,BLACK,FACILITY_2,"Williams, William",months_25_60,32422,US_OZ
2017-04-23,2017,4,0005710932,25-29,26,FEMALE,BLACK,FACILITY_2,"Rodriguez, Benjamin",months_25_60,38202,US_OZ
2017-04-19,2017,4,0005209987,25-29,25,FEMALE,HISPANIC,FACILITY_2,"Anderson, Noah",months_25_60,70375,US_OZ
2017-04-04,2017,4,0000681257,25-29,28,FEMALE,WHITE,FACILITY_2,"Johnson, Elijah",months_25_60,94238,US_OZ
2017-04-19,2017,4,0005613590,25-29,29,MALE,WHITE,FACILITY_3,"Gonzales, James",months_25_60,45939,US_OZ
2017-04-08,2017,4,0006442835,25-29,27,FEMALE,HISPANIC,FACILITY_3,"Gonzales, Sophia",months_25_60,17549,US_OZ
2017-04-28,2017,4,0005960184,25-29,29,FEMALE,HISPANIC,FACILITY_3,"Johnson, Charlotte",months_25_60,34591,US_OZ
2017-04-26,2017,4,0002960910,25-29,27,FEMALE,WHITE,FACILITY_3,"Anderson, Ava",months_25_60,32349,US_OZ
2017-04-25,2017,4,0008266648,25-29,26,MALE,BLACK,FACILITY_4,"Davis, Harper",months_25_60,26016,US_OZ
2017-04-02,2017,4,0003527543,25-29,27,MALE,BLACK,FACILITY_4,"Garcia, Emma",months_25_60,87908,US_OZ
2017-04-10,2017,4,0006236889,25-29,25,MALE,HISPANIC,FACILITY_4,"Anderson, Elijah",months_25_60,20870,US_OZ
2017-04-13,2017,4,0001364647,25-29,28,MALE,HISPANIC,FACILITY_4,"Williams, Lucas",months_25_60,52506,US_OZ
2017-04-07,2017,4,0003823106,25-29,25,FEMALE,BLACK,FACILITY_4,"Brown, Amelia",months_25_60,57267,US_OZ
2017-04-24,2017,4,0008316594,25-29,27,FEMALE,BLACK,FACILITY_4,"Anderson, Evelyn",months_25_60,85611,US_OZ
2017-04-22,2017,4,0004991546,25-29,25,FEMALE,WHITE,FACILITY_4,"Brown, Harper",months_25_60,90121,US_OZ
2017-04-19,2017,4,0002933539,25-29,26,FEMALE,WHITE,FACILITY_4,"Anderson, Ethan",months_25_60,63951,US_OZ
2017-04-11,2017,4,0009735720,25-29,25,MALE,HISPANIC,FACILITY_5,"Garcia, Benjamin",months_25_60,46542,US_OZ
2017-04-25,2017,4,0001096630,25-29,28,MALE,HISPANIC,FACILITY_5,"Jones, Harper",months_25_60,27701,US_OZ
2017-04-24,2017,4,0005836157,25-29,26,MALE,WHITE,FACILITY_5,"Gonzales, Olivia",months_25_60,70321,US_OZ
